answer_id,local-authority-code,question_id,audited_answer,score,max_score
AGB_s2_m&a_q8_sp6,AGB,s2_m&a_q8_sp6,True,1.0,1
AGB_s1_gov_q2_sp1_v2_b,AGB,s1_gov_q2_sp1_v2_b,False,0.0,2
AGB_s2_m&a_q8_sp4,AGB,s2_m&a_q8_sp4,True,1.0,1
AGB_s4_coms_q14_sp1,AGB,s4_coms_q14_sp1,True,1.0,1
AGB_s2_m&a_q9_sp4,AGB,s2_m&a_q9_sp4,True,1.0,1
AGB_s4_coms_q14_sp2,AGB,s4_coms_q14_sp2,False,0.0,1
AGB_s1_gov_q4_sp5,AGB,s1_gov_q4_sp5,False,0.0,1
AGB_s1_gov_q5_sp2,AGB,s1_gov_q5_sp2,False,0.0,1
AGB_s2_m&a_q7_sp1,AGB,s2_m&a_q7_sp1,True,1.0,1
AGB_s1_gov_q4_sp3,AGB,s1_gov_q4_sp3,True,1.0,1
AGB_s3_c&a_q10_sp3,AGB,s3_c&a_q10_sp3,False,0.0,1
AGB_s8_est_q26_sp2,AGB,s8_est_q26_sp2,False,0.0,1
AGB_s5_mset_q18_sp2,AGB,s5_mset_q18_sp2,False,0.0,1
AGB_s2_m&a_q8_sp5,AGB,s2_m&a_q8_sp5,False,0.0,1
AGB_s1_gov_q2_sp2,AGB,s1_gov_q2_sp2,False,0.0,1
AGB_s8_est_q25_sp1,AGB,s8_est_q25_sp1,False,0.0,1
AGB_s9_ee_q27_sp1,AGB,s9_ee_q27_sp1,False,0.0,1
AGB_s9_ee_q27_sp2,AGB,s9_ee_q27_sp2,False,0.0,1
AGB_s3_c&a_q11_sp1,AGB,s3_c&a_q11_sp1,False,0.0,1
AGB_s1_gov_q2_sp3,AGB,s1_gov_q2_sp3,False,0.0,2
AGB_s1_gov_q1_sp3,AGB,s1_gov_q1_sp3,True,1.0,1
AGB_s4_coms_q16_sp1,AGB,s4_coms_q16_sp1,True,1.0,1
AGB_s5_mset_q18_sp3,AGB,s5_mset_q18_sp3,False,0.0,1
AGB_s8_est_q24_sp1,AGB,s8_est_q24_sp1,False,0.0,1
AGB_s6_cb_q20_sp1,AGB,s6_cb_q20_sp1,5 more areas covered,2.0,2
AGB_s1_gov_q6_sp1,AGB,s1_gov_q6_sp1,True,1.0,1
AGB_s1_gov_q1_sp1,AGB,s1_gov_q1_sp1,True,1.0,1
AGB_s9_ee_q28_sp1,AGB,s9_ee_q28_sp1,False,0.0,1
AGY_s2_m&a_q8_sp1,AGY,s2_m&a_q8_sp1,,,1
AGY_s2_m&a_q8_sp6,AGY,s2_m&a_q8_sp6,,,1
AGY_s2_m&a_q9_sp4,AGY,s2_m&a_q9_sp4,,,1
AGY_s2_m&a_q9_sp7,AGY,s2_m&a_q9_sp7,,,1
AGY_s4_coms_q16_sp1,AGY,s4_coms_q16_sp1,,,1
AGY_s2_m&a_q8_sp9,AGY,s2_m&a_q8_sp9,,,1
AGY_s4_coms_q15_sp2,AGY,s4_coms_q15_sp2,,,1
AGY_s3_c&a_q12_sp2,AGY,s3_c&a_q12_sp2,,,1
AGY_s2_m&a_q8_sp4,AGY,s2_m&a_q8_sp4,,,1
AGY_s2_m&a_q9_sp5,AGY,s2_m&a_q9_sp5,,,1
AGY_s3_c&a_q11_sp1,AGY,s3_c&a_q11_sp1,,,1
AGY_s1_gov_q4_sp4,AGY,s1_gov_q4_sp4,,,1
AGY_s1_gov_q1_sp2,AGY,s1_gov_q1_sp2,,,1
AGY_s1_gov_q1_sp3,AGY,s1_gov_q1_sp3,,,1
AGY_s4_coms_q14_sp2,AGY,s4_coms_q14_sp2,,,1
AGY_s2_m&a_q8_sp3,AGY,s2_m&a_q8_sp3,,,1
AGY_s1_gov_q5_sp1,AGY,s1_gov_q5_sp1,,,1
AGY_s4_coms_q13_sp2,AGY,s4_coms_q13_sp2,,,1
AGY_s2_m&a_q9_sp3,AGY,s2_m&a_q9_sp3,,,1
AGY_s6_cb_q20_sp1,AGY,s6_cb_q20_sp1,,,2
AGY_s1_gov_q1_sp1,AGY,s1_gov_q1_sp1,,,1
AGY_s2_m&a_q9_sp2,AGY,s2_m&a_q9_sp2,,,1
AGY_s7_dsi_q22_sp1,AGY,s7_dsi_q22_sp1,,,2
AGY_s2_m&a_q8_sp2,AGY,s2_m&a_q8_sp2,,,1
AGY_s1_gov_q3_sp2,AGY,s1_gov_q3_sp2,,,1
AGY_s2_m&a_q9_sp6,AGY,s2_m&a_q9_sp6,,,1
AGY_s2_m&a_q8_sp5,AGY,s2_m&a_q8_sp5,,,1
AGY_s4_coms_q13_sp3_new,AGY,s4_coms_q13_sp3_new,,,1
AGY_s2_m&a_q9_sp1,AGY,s2_m&a_q9_sp1,,,1
AGY_s2_m&a_q9_sp8,AGY,s2_m&a_q9_sp8,,,1
AGY_s8_est_q25_sp1,AGY,s8_est_q25_sp1,,,1
AGY_s1_gov_q4_sp1,AGY,s1_gov_q4_sp1,,,1
AGY_s8_est_q26_sp2,AGY,s8_est_q26_sp2,,,1
AGY_s9_ee_q27_sp1,AGY,s9_ee_q27_sp1,,,1
AGY_s7_dsi_q22_sp2,AGY,s7_dsi_q22_sp2,,,2
AGY_s1_gov_q2_sp1_v2_b,AGY,s1_gov_q2_sp1_v2_b,,,2
AGY_s1_gov_q5_sp2,AGY,s1_gov_q5_sp2,,,1
AGY_s1_gov_q6_sp2,AGY,s1_gov_q6_sp2,,,1
AGY_s1_gov_q4_sp5,AGY,s1_gov_q4_sp5,,,1
AGY_s5_mset_q19_sp2,AGY,s5_mset_q19_sp2,,,1
AGY_s8_est_q26_sp1,AGY,s8_est_q26_sp1,,,1
AGY_s4_coms_q17_sp1,AGY,s4_coms_q17_sp1,,,1
AGY_s3_c&a_q10_sp3,AGY,s3_c&a_q10_sp3,,,1
AGY_s2_m&a_q8_sp7,AGY,s2_m&a_q8_sp7,,,1
AGY_s4_coms_q14_sp1,AGY,s4_coms_q14_sp1,,,1
AGY_s1_gov_q3_sp1,AGY,s1_gov_q3_sp1,,,1
AGY_s2_m&a_q7_sp1,AGY,s2_m&a_q7_sp1,,,1
AGY_s9_ee_q27_sp3,AGY,s9_ee_q27_sp3,,,1
AGY_s3_c&a_q12_sp1,AGY,s3_c&a_q12_sp1,,,1
AGY_s1_gov_q2_sp1_v2,AGY,s1_gov_q2_sp1_v2,,,1
AGY_s5_mset_q19_sp1,AGY,s5_mset_q19_sp1,,,1
AGY_s2_m&a_q8_sp8,AGY,s2_m&a_q8_sp8,,,1
AGY_s8_est_q24_sp1,AGY,s8_est_q24_sp1,,,1
AGY_s5_mset_q18_sp2,AGY,s5_mset_q18_sp2,,,1
AGY_s5_mset_q18_sp1,AGY,s5_mset_q18_sp1,,,1
AGY_s1_gov_q2_sp2,AGY,s1_gov_q2_sp2,,,1
AGY_s6_cb_q21_sp2,AGY,s6_cb_q21_sp2,,,1
AGY_s9_ee_q28_sp1,AGY,s9_ee_q28_sp1,,,1
AGY_s6_cb_q21_sp1,AGY,s6_cb_q21_sp1,,,1
AGY_s3_c&a_q10_sp1,AGY,s3_c&a_q10_sp1,,,1
AGY_s4_coms_q15_sp3,AGY,s4_coms_q15_sp3,,,1
AGY_s8_est_q25_sp2,AGY,s8_est_q25_sp2,,,1
AGY_s1_gov_q2_sp3,AGY,s1_gov_q2_sp3,,,2
AGY_s1_gov_q4_sp2,AGY,s1_gov_q4_sp2,,,1
AGY_s4_coms_q15_sp1,AGY,s4_coms_q15_sp1,,,1
AGY_s1_gov_q6_sp1,AGY,s1_gov_q6_sp1,,,1
AGY_s5_mset_q18_sp3,AGY,s5_mset_q18_sp3,,,1
AGY_s3_c&a_q11_sp2,AGY,s3_c&a_q11_sp2,,,1
AGY_s1_gov_q4_sp3,AGY,s1_gov_q4_sp3,,,1
AGY_s3_c&a_q10_sp2,AGY,s3_c&a_q10_sp2,,,1
AGY_s1_gov_q6_sp3,AGY,s1_gov_q6_sp3,,,1
AGY_s7_dsi_q23_sp1,AGY,s7_dsi_q23_sp1,,,1
AGY_s9_ee_q27_sp2,AGY,s9_ee_q27_sp2,,,1
ALL_s4_coms_q17_sp1,ALL,s4_coms_q17_sp1,True,1.0,1
ALL_s5_mset_q19_sp1,ALL,s5_mset_q19_sp1,True,1.0,1
ALL_s2_m&a_q8_sp6,ALL,s2_m&a_q8_sp6,True,1.0,1
ALL_s1_gov_q3_sp2,ALL,s1_gov_q3_sp2,False,0.0,1
ALL_s2_m&a_q9_sp6,ALL,s2_m&a_q9_sp6,False,0.0,1
ALL_s2_m&a_q8_sp2,ALL,s2_m&a_q8_sp2,True,1.0,1
ALL_s2_m&a_q8_sp5,ALL,s2_m&a_q8_sp5,False,0.0,1
ALL_s2_m&a_q9_sp8,ALL,s2_m&a_q9_sp8,False,0.0,1
ALL_s1_gov_q1_sp1,ALL,s1_gov_q1_sp1,False,0.0,1
ALL_s2_m&a_q9_sp2,ALL,s2_m&a_q9_sp2,True,1.0,1
ALL_s3_c&a_q11_sp2,ALL,s3_c&a_q11_sp2,False,0.0,1
ALL_s2_m&a_q9_sp3,ALL,s2_m&a_q9_sp3,False,0.0,1
ALL_s5_mset_q18_sp3,ALL,s5_mset_q18_sp3,False,0.0,1
ALL_s4_coms_q13_sp2,ALL,s4_coms_q13_sp2,False,0.0,1
ALL_s9_ee_q27_sp3,ALL,s9_ee_q27_sp3,True,1.0,1
ALL_s2_m&a_q9_sp1,ALL,s2_m&a_q9_sp1,True,1.0,1
ALL_s9_ee_q27_sp1,ALL,s9_ee_q27_sp1,False,0.0,1
ALL_s8_est_q25_sp1,ALL,s8_est_q25_sp1,True,1.0,1
ALL_s2_m&a_q8_sp3,ALL,s2_m&a_q8_sp3,True,1.0,1
ALL_s4_coms_q15_sp3,ALL,s4_coms_q15_sp3,False,0.0,1
ALL_s1_gov_q2_sp3,ALL,s1_gov_q2_sp3,4 or more bullet points covered,2.0,2
ALL_s3_c&a_q11_sp1,ALL,s3_c&a_q11_sp1,True,1.0,1
ALL_s1_gov_q4_sp4,ALL,s1_gov_q4_sp4,True,1.0,1
ALL_s7_dsi_q23_sp1,ALL,s7_dsi_q23_sp1,False,0.0,1
ALL_s1_gov_q6_sp1,ALL,s1_gov_q6_sp1,True,1.0,1
ALL_s3_c&a_q10_sp2,ALL,s3_c&a_q10_sp2,True,1.0,1
ALL_s3_c&a_q12_sp2,ALL,s3_c&a_q12_sp2,False,0.0,1
ALL_s2_m&a_q8_sp9,ALL,s2_m&a_q8_sp9,True,1.0,1
ALL_s3_c&a_q12_sp1,ALL,s3_c&a_q12_sp1,False,0.0,1
ALL_s5_mset_q18_sp2,ALL,s5_mset_q18_sp2,True,1.0,1
ALL_s2_m&a_q9_sp5,ALL,s2_m&a_q9_sp5,False,0.0,1
ALL_s3_c&a_q10_sp3,ALL,s3_c&a_q10_sp3,False,0.0,1
ALL_s1_gov_q4_sp5,ALL,s1_gov_q4_sp5,False,0.0,1
ALL_s1_gov_q3_sp1,ALL,s1_gov_q3_sp1,True,1.0,1
ALL_s1_gov_q6_sp2,ALL,s1_gov_q6_sp2,True,1.0,1
ALL_s1_gov_q5_sp2,ALL,s1_gov_q5_sp2,True,1.0,1
ALL_s1_gov_q2_sp1_v2,ALL,s1_gov_q2_sp1_v2,True,1.0,1
ALL_s7_dsi_q22_sp2,ALL,s7_dsi_q22_sp2,5 or more areas covered,2.0,2
ALL_s1_gov_q2_sp2,ALL,s1_gov_q2_sp2,True,1.0,1
ALL_s2_m&a_q8_sp8,ALL,s2_m&a_q8_sp8,True,1.0,1
ALL_s8_est_q25_sp2,ALL,s8_est_q25_sp2,False,0.0,1
ALL_s8_est_q24_sp1,ALL,s8_est_q24_sp1,True,1.0,1
ALL_s2_m&a_q8_sp4,ALL,s2_m&a_q8_sp4,True,1.0,1
ALL_s5_mset_q19_sp2,ALL,s5_mset_q19_sp2,True,1.0,1
ALL_s1_gov_q1_sp3,ALL,s1_gov_q1_sp3,True,1.0,1
ALL_s1_gov_q4_sp3,ALL,s1_gov_q4_sp3,False,0.0,1
ALL_s9_ee_q28_sp1,ALL,s9_ee_q28_sp1,False,0.0,1
ALL_s1_gov_q4_sp2,ALL,s1_gov_q4_sp2,False,0.0,1
ALL_s1_gov_q6_sp3,ALL,s1_gov_q6_sp3,True,1.0,1
ALL_s6_cb_q21_sp1,ALL,s6_cb_q21_sp1,False,0.0,1
ALL_s9_ee_q27_sp2,ALL,s9_ee_q27_sp2,True,1.0,1
ALL_s4_coms_q13_sp3_new,ALL,s4_coms_q13_sp3_new,False,0.0,1
ALL_s4_coms_q14_sp1,ALL,s4_coms_q14_sp1,True,1.0,1
ALL_s4_coms_q15_sp1,ALL,s4_coms_q15_sp1,True,1.0,1
ALL_s4_coms_q16_sp1,ALL,s4_coms_q16_sp1,False,0.0,1
ALL_s8_est_q26_sp1,ALL,s8_est_q26_sp1,True,1.0,1
ALL_s1_gov_q4_sp1,ALL,s1_gov_q4_sp1,False,0.0,1
ALL_s5_mset_q18_sp1,ALL,s5_mset_q18_sp1,False,0.0,1
ALL_s6_cb_q21_sp2,ALL,s6_cb_q21_sp2,True,1.0,1
ALL_s3_c&a_q10_sp1,ALL,s3_c&a_q10_sp1,True,1.0,1
ALL_s4_coms_q15_sp2,ALL,s4_coms_q15_sp2,True,1.0,1
ALL_s1_gov_q2_sp1_v2_b,ALL,s1_gov_q2_sp1_v2_b,A target of 2031 - 2050,1.0,2
ALL_s1_gov_q1_sp2,ALL,s1_gov_q1_sp2,False,0.0,1
ALL_s2_m&a_q8_sp1,ALL,s2_m&a_q8_sp1,True,1.0,1
ALL_s2_m&a_q8_sp7,ALL,s2_m&a_q8_sp7,True,1.0,1
ALL_s2_m&a_q7_sp1,ALL,s2_m&a_q7_sp1,True,1.0,1
ALL_s1_gov_q5_sp1,ALL,s1_gov_q5_sp1,True,1.0,1
ALL_s6_cb_q20_sp1,ALL,s6_cb_q20_sp1,3 areas covered,1.0,2
ALL_s8_est_q26_sp2,ALL,s8_est_q26_sp2,True,1.0,1
ALL_s4_coms_q14_sp2,ALL,s4_coms_q14_sp2,True,1.0,1
ALL_s7_dsi_q22_sp1,ALL,s7_dsi_q22_sp1,False,0.0,2
ALL_s2_m&a_q9_sp7,ALL,s2_m&a_q9_sp7,True,1.0,1
ALL_s2_m&a_q9_sp4,ALL,s2_m&a_q9_sp4,False,0.0,1
AMB_s2_m&a_q7_sp1,AMB,s2_m&a_q7_sp1,True,1.0,1
AMB_s9_ee_q27_sp1,AMB,s9_ee_q27_sp1,True,1.0,1
AMB_s4_coms_q15_sp1,AMB,s4_coms_q15_sp1,False,0.0,1
AMB_s8_est_q26_sp2,AMB,s8_est_q26_sp2,False,0.0,1
AMB_s1_gov_q3_sp1,AMB,s1_gov_q3_sp1,False,0.0,1
AMB_s8_est_q25_sp1,AMB,s8_est_q25_sp1,False,0.0,1
AMB_s3_c&a_q12_sp1,AMB,s3_c&a_q12_sp1,False,0.0,1
AMB_s3_c&a_q10_sp2,AMB,s3_c&a_q10_sp2,False,0.0,1
AMB_s1_gov_q1_sp3,AMB,s1_gov_q1_sp3,False,0.0,1
AMB_s6_cb_q21_sp2,AMB,s6_cb_q21_sp2,False,0.0,1
AMB_s7_dsi_q23_sp1,AMB,s7_dsi_q23_sp1,True,1.0,1
AMB_s1_gov_q1_sp1,AMB,s1_gov_q1_sp1,False,0.0,1
AMB_s3_c&a_q10_sp1,AMB,s3_c&a_q10_sp1,True,1.0,1
AMB_s2_m&a_q8_sp3,AMB,s2_m&a_q8_sp3,False,0.0,1
AMB_s4_coms_q17_sp1,AMB,s4_coms_q17_sp1,False,0.0,1
AMB_s2_m&a_q8_sp5,AMB,s2_m&a_q8_sp5,False,0.0,1
AMB_s4_coms_q15_sp2,AMB,s4_coms_q15_sp2,False,0.0,1
AMB_s6_cb_q20_sp1,AMB,s6_cb_q20_sp1,3 areas covered,1.0,2
AMB_s1_gov_q4_sp4,AMB,s1_gov_q4_sp4,False,0.0,1
AMB_s1_gov_q1_sp2,AMB,s1_gov_q1_sp2,False,0.0,1
AMB_s3_c&a_q12_sp2,AMB,s3_c&a_q12_sp2,False,0.0,1
AMB_s2_m&a_q8_sp9,AMB,s2_m&a_q8_sp9,False,0.0,1
AMB_s2_m&a_q9_sp5,AMB,s2_m&a_q9_sp5,False,0.0,1
AMB_s4_coms_q15_sp3,AMB,s4_coms_q15_sp3,False,0.0,1
AMB_s1_gov_q5_sp2,AMB,s1_gov_q5_sp2,False,0.0,1
AMB_s4_coms_q14_sp1,AMB,s4_coms_q14_sp1,False,0.0,1
AMB_s8_est_q25_sp2,AMB,s8_est_q25_sp2,False,0.0,1
AMB_s1_gov_q2_sp3,AMB,s1_gov_q2_sp3,4 or more bullet points covered,2.0,2
AMB_s5_mset_q18_sp2,AMB,s5_mset_q18_sp2,False,0.0,1
AMB_s3_c&a_q10_sp3,AMB,s3_c&a_q10_sp3,False,0.0,1
AMB_s2_m&a_q8_sp7,AMB,s2_m&a_q8_sp7,False,0.0,1
AMB_s2_m&a_q9_sp4,AMB,s2_m&a_q9_sp4,False,0.0,1
AMB_s1_gov_q6_sp1,AMB,s1_gov_q6_sp1,False,0.0,1
AMB_s2_m&a_q8_sp4,AMB,s2_m&a_q8_sp4,False,0.0,1
AMB_s5_mset_q18_sp1,AMB,s5_mset_q18_sp1,False,0.0,1
AMB_s1_gov_q2_sp2,AMB,s1_gov_q2_sp2,True,1.0,1
AMB_s3_c&a_q11_sp1,AMB,s3_c&a_q11_sp1,False,0.0,1
AMB_s1_gov_q4_sp3,AMB,s1_gov_q4_sp3,False,0.0,1
AMB_s1_gov_q4_sp5,AMB,s1_gov_q4_sp5,False,0.0,1
AMB_s8_est_q24_sp1,AMB,s8_est_q24_sp1,False,0.0,1
AMB_s2_m&a_q9_sp7,AMB,s2_m&a_q9_sp7,False,0.0,1
AMB_s1_gov_q4_sp2,AMB,s1_gov_q4_sp2,False,0.0,1
AMB_s2_m&a_q8_sp1,AMB,s2_m&a_q8_sp1,False,0.0,1
AMB_s1_gov_q6_sp3,AMB,s1_gov_q6_sp3,False,0.0,1
AMB_s3_c&a_q11_sp2,AMB,s3_c&a_q11_sp2,False,0.0,1
AMB_s2_m&a_q8_sp8,AMB,s2_m&a_q8_sp8,False,0.0,1
AMB_s6_cb_q21_sp1,AMB,s6_cb_q21_sp1,True,1.0,1
AMB_s9_ee_q27_sp3,AMB,s9_ee_q27_sp3,True,1.0,1
AMB_s4_coms_q14_sp2,AMB,s4_coms_q14_sp2,False,0.0,1
AMB_s9_ee_q27_sp2,AMB,s9_ee_q27_sp2,True,1.0,1
AMB_s5_mset_q19_sp1,AMB,s5_mset_q19_sp1,True,1.0,1
AMB_s9_ee_q28_sp1,AMB,s9_ee_q28_sp1,False,0.0,1
AMB_s5_mset_q18_sp3,AMB,s5_mset_q18_sp3,False,0.0,1
AMB_s8_est_q26_sp1,AMB,s8_est_q26_sp1,False,0.0,1
AMB_s1_gov_q2_sp1_v2,AMB,s1_gov_q2_sp1_v2,False,0.0,1
AMB_s1_gov_q2_sp1_v2_b,AMB,s1_gov_q2_sp1_v2_b,No,0.0,2
AMB_s7_dsi_q22_sp2,AMB,s7_dsi_q22_sp2,False,0.0,2
AMB_s1_gov_q4_sp1,AMB,s1_gov_q4_sp1,False,0.0,1
AMB_s2_m&a_q9_sp6,AMB,s2_m&a_q9_sp6,False,0.0,1
AMB_s2_m&a_q9_sp2,AMB,s2_m&a_q9_sp2,False,0.0,1
AMB_s1_gov_q5_sp1,AMB,s1_gov_q5_sp1,True,1.0,1
AMB_s1_gov_q3_sp2,AMB,s1_gov_q3_sp2,True,1.0,1
AMB_s2_m&a_q8_sp2,AMB,s2_m&a_q8_sp2,False,0.0,1
AMB_s7_dsi_q22_sp1,AMB,s7_dsi_q22_sp1,False,0.0,2
AMB_s2_m&a_q9_sp8,AMB,s2_m&a_q9_sp8,False,0.0,1
AMB_s2_m&a_q9_sp3,AMB,s2_m&a_q9_sp3,False,0.0,1
AMB_s4_coms_q13_sp2,AMB,s4_coms_q13_sp2,False,0.0,1
AMB_s5_mset_q19_sp2,AMB,s5_mset_q19_sp2,True,1.0,1
AMB_s1_gov_q6_sp2,AMB,s1_gov_q6_sp2,False,0.0,1
AMB_s4_coms_q16_sp1,AMB,s4_coms_q16_sp1,True,1.0,1
AMB_s4_coms_q13_sp3_new,AMB,s4_coms_q13_sp3_new,False,0.0,1
AMB_s2_m&a_q9_sp1,AMB,s2_m&a_q9_sp1,False,0.0,1
AMB_s2_m&a_q8_sp6,AMB,s2_m&a_q8_sp6,False,0.0,1
AND_s5_mset_q18_sp1,AND,s5_mset_q18_sp1,False,0.0,1
AND_s8_est_q25_sp2,AND,s8_est_q25_sp2,False,0.0,1
AND_s5_mset_q19_sp1,AND,s5_mset_q19_sp1,False,0.0,1
AND_s1_gov_q3_sp1,AND,s1_gov_q3_sp1,True,1.0,1
AND_s1_gov_q2_sp2,AND,s1_gov_q2_sp2,False,0.0,1
AND_s1_gov_q4_sp2,AND,s1_gov_q4_sp2,False,0.0,1
AND_s8_est_q24_sp1,AND,s8_est_q24_sp1,True,1.0,1
AND_s9_ee_q28_sp1,AND,s9_ee_q28_sp1,False,0.0,1
AND_s2_m&a_q9_sp6,AND,s2_m&a_q9_sp6,False,0.0,1
AND_s4_coms_q14_sp1,AND,s4_coms_q14_sp1,False,0.0,1
AND_s1_gov_q4_sp3,AND,s1_gov_q4_sp3,False,0.0,1
AND_s4_coms_q15_sp1,AND,s4_coms_q15_sp1,True,1.0,1
AND_s2_m&a_q9_sp1,AND,s2_m&a_q9_sp1,False,0.0,1
AND_s1_gov_q3_sp2,AND,s1_gov_q3_sp2,True,1.0,1
AND_s9_ee_q27_sp3,AND,s9_ee_q27_sp3,True,1.0,1
AND_s6_cb_q21_sp1,AND,s6_cb_q21_sp1,False,0.0,1
AND_s3_c&a_q11_sp2,AND,s3_c&a_q11_sp2,True,1.0,1
AND_s2_m&a_q8_sp8,AND,s2_m&a_q8_sp8,False,0.0,1
AND_s2_m&a_q9_sp8,AND,s2_m&a_q9_sp8,False,0.0,1
AND_s9_ee_q27_sp2,AND,s9_ee_q27_sp2,False,0.0,1
AND_s2_m&a_q8_sp4,AND,s2_m&a_q8_sp4,False,0.0,1
AND_s1_gov_q6_sp1,AND,s1_gov_q6_sp1,True,1.0,1
AND_s6_cb_q20_sp1,AND,s6_cb_q20_sp1,3 areas covered,1.0,2
AND_s2_m&a_q8_sp5,AND,s2_m&a_q8_sp5,False,0.0,1
AND_s4_coms_q13_sp2,AND,s4_coms_q13_sp2,False,0.0,1
AND_s4_coms_q17_sp1,AND,s4_coms_q17_sp1,True,1.0,1
AND_s8_est_q26_sp1,AND,s8_est_q26_sp1,False,0.0,1
AND_s1_gov_q1_sp1,AND,s1_gov_q1_sp1,False,0.0,1
AND_s1_gov_q1_sp3,AND,s1_gov_q1_sp3,True,1.0,1
AND_s8_est_q25_sp1,AND,s8_est_q25_sp1,False,0.0,1
AND_s8_est_q26_sp2,AND,s8_est_q26_sp2,True,1.0,1
AND_s9_ee_q27_sp1,AND,s9_ee_q27_sp1,False,0.0,1
AND_s1_gov_q6_sp3,AND,s1_gov_q6_sp3,True,1.0,1
AND_s4_coms_q14_sp2,AND,s4_coms_q14_sp2,False,0.0,1
AND_s2_m&a_q8_sp6,AND,s2_m&a_q8_sp6,False,0.0,1
AND_s1_gov_q5_sp2,AND,s1_gov_q5_sp2,False,0.0,1
AND_s7_dsi_q22_sp1,AND,s7_dsi_q22_sp1,False,0.0,2
AND_s2_m&a_q9_sp3,AND,s2_m&a_q9_sp3,False,0.0,1
AND_s2_m&a_q9_sp7,AND,s2_m&a_q9_sp7,False,0.0,1
AND_s3_c&a_q11_sp1,AND,s3_c&a_q11_sp1,True,1.0,1
AND_s2_m&a_q9_sp4,AND,s2_m&a_q9_sp4,False,0.0,1
AND_s2_m&a_q8_sp2,AND,s2_m&a_q8_sp2,False,0.0,1
AND_s2_m&a_q7_sp1,AND,s2_m&a_q7_sp1,False,0.0,1
AND_s2_m&a_q9_sp2,AND,s2_m&a_q9_sp2,False,0.0,1
AND_s1_gov_q2_sp3,AND,s1_gov_q2_sp3,False,0.0,2
AND_s3_c&a_q10_sp3,AND,s3_c&a_q10_sp3,True,1.0,1
AND_s2_m&a_q8_sp7,AND,s2_m&a_q8_sp7,False,0.0,1
AND_s5_mset_q18_sp2,AND,s5_mset_q18_sp2,False,0.0,1
AND_s1_gov_q4_sp5,AND,s1_gov_q4_sp5,True,1.0,1
AND_s3_c&a_q12_sp1,AND,s3_c&a_q12_sp1,True,1.0,1
AND_s5_mset_q18_sp3,AND,s5_mset_q18_sp3,False,0.0,1
AND_s1_gov_q1_sp2,AND,s1_gov_q1_sp2,True,1.0,1
AND_s2_m&a_q8_sp9,AND,s2_m&a_q8_sp9,False,0.0,1
AND_s1_gov_q4_sp4,AND,s1_gov_q4_sp4,False,0.0,1
AND_s7_dsi_q23_sp1,AND,s7_dsi_q23_sp1,False,0.0,1
AND_s4_coms_q15_sp3,AND,s4_coms_q15_sp3,False,0.0,1
AND_s7_dsi_q22_sp2,AND,s7_dsi_q22_sp2,False,0.0,2
AND_s3_c&a_q10_sp1,AND,s3_c&a_q10_sp1,True,1.0,1
AND_s4_coms_q15_sp2,AND,s4_coms_q15_sp2,True,1.0,1
AND_s1_gov_q2_sp1_v2_b,AND,s1_gov_q2_sp1_v2_b,False,0.0,2
AND_s6_cb_q21_sp2,AND,s6_cb_q21_sp2,False,0.0,1
AND_s2_m&a_q8_sp3,AND,s2_m&a_q8_sp3,False,0.0,1
AND_s3_c&a_q12_sp2,AND,s3_c&a_q12_sp2,False,0.0,1
AND_s4_coms_q16_sp1,AND,s4_coms_q16_sp1,False,0.0,1
AND_s1_gov_q4_sp1,AND,s1_gov_q4_sp1,False,0.0,1
AND_s1_gov_q2_sp1_v2,AND,s1_gov_q2_sp1_v2,False,0.0,1
AND_s5_mset_q19_sp2,AND,s5_mset_q19_sp2,False,0.0,1
AND_s2_m&a_q9_sp5,AND,s2_m&a_q9_sp5,False,0.0,1
AND_s1_gov_q6_sp2,AND,s1_gov_q6_sp2,False,0.0,1
AND_s2_m&a_q8_sp1,AND,s2_m&a_q8_sp1,False,0.0,1
AND_s3_c&a_q10_sp2,AND,s3_c&a_q10_sp2,True,1.0,1
AND_s4_coms_q13_sp3_new,AND,s4_coms_q13_sp3_new,True,1.0,1
AND_s1_gov_q5_sp1,AND,s1_gov_q5_sp1,False,0.0,1
ANN_s3_c&a_q10_sp3,ANN,s3_c&a_q10_sp3,,,1
ANN_s1_gov_q2_sp3,ANN,s1_gov_q2_sp3,,,2
ANN_s7_dsi_q22_sp2,ANN,s7_dsi_q22_sp2,,,2
ANN_s2_m&a_q7_sp1,ANN,s2_m&a_q7_sp1,,,1
ANN_s2_m&a_q8_sp7,ANN,s2_m&a_q8_sp7,,,1
ANN_s1_gov_q6_sp1,ANN,s1_gov_q6_sp1,,,1
ANN_s2_m&a_q9_sp2,ANN,s2_m&a_q9_sp2,,,1
ANN_s5_mset_q18_sp2,ANN,s5_mset_q18_sp2,,,1
ANN_s2_m&a_q8_sp6,ANN,s2_m&a_q8_sp6,,,1
ANN_s2_m&a_q8_sp3,ANN,s2_m&a_q8_sp3,,,1
ANN_s5_mset_q18_sp1,ANN,s5_mset_q18_sp1,,,1
ANN_s1_gov_q2_sp2,ANN,s1_gov_q2_sp2,,,1
ANN_s1_gov_q4_sp2,ANN,s1_gov_q4_sp2,,,1
ANN_s8_est_q24_sp1,ANN,s8_est_q24_sp1,,,1
ANN_s4_coms_q13_sp3_new,ANN,s4_coms_q13_sp3_new,,,1
ANN_s1_gov_q4_sp4,ANN,s1_gov_q4_sp4,,,1
